tosca_01_1,tosca_01_2,tosca_01_3,tosca_01_4,tosca_02_1,tosca_02_2,tosca_02_3,tosca_02_4,tosca_03_1,tosca_03_2,tosca_03_3,tosca_03_4,tosca_04_1,tosca_04_2,tosca_04_3,tosca_04_4,tosca_05_1,tosca_05_2,tosca_05_3,tosca_05_4,tosca_06_1,tosca_06_2,tosca_06_3,tosca_06_4,tosca_07_1,tosca_07_2,tosca_07_3,tosca_07_4,tosca_08_1,tosca_08_2,tosca_08_3,tosca_08_4,tosca_09_1,tosca_09_2,tosca_09_3,tosca_09_4,tosca_10_1,tosca_10_2,tosca_10_3,tosca_10_4,tosca_11_1,tosca_11_2,tosca_11_3,tosca_11_4,gasp_1,gasp_2,gasp_3,gasp_4,gasp_5,gasp_6,gasp_7,gasp_8,gasp_9,gasp_10,gasp_11,gasp_12,gasp_13,gasp_14,gasp_15,gasp_16,bf_3,bf_8,bf_13,bf_18,bf_23,bf_28,bf_33,bf_38,bf_43,bf_48,bf_53,bf_58,sex,gender,age,ethnicity,WC,consc,tos_gu,tos_sh,gu_nbe,gu_rep,sh_nse,sh_wth,gutot,shtot
4,4,4,2,2,1,3,4,4,4,3,4,4,4,1,4,2,2,4,4,3,2,4,4,3,1,4,3,4,2,2,4,3,4,4,3,4,2,4,1,3,3,2,2,6,6,6,2,2,6,3,4,4,3,4,3,5,5,4,3,4,4,3,3,4,4,2,4,3,2,4,4,Male,Male,19,Asian or Asian American,48,2.75,3.636363636,2.636363636,18,16,20,12,34,32
4,2,5,1,5,2,1,3,5,2,3,3,1,1,1,3,1,1,4,5,1,5,5,5,1,1,4,4,1,5,1,4,1,5,5,2,5,1,5,1,1,5,4,1,3,6,7,2,6,6,4,2,6,7,6,3,7,6,6,6,4,3,5,5,5,4,3,3,5,1,4,2,Female,Female,22,Non-Hispanic White or Caucasian,81,3.5,4.454545455,3.727272727,21,24,27,11,45,38
4,2,5,1,5,1,1,4,4,1,5,3,1,1,2,5,1,1,2,5,1,5,2,5,1,1,3,5,1,1,1,5,3,2,4,2,5,1,4,1,1,4,1,2,2,7,7,1,1,7,4,1,7,6,7,2,6,7,7,7,1,2,4,4,2,1,4,4,4,1,4,2,Female,Female,22,Hispanic or Latino,286,4.25,4.545454545,2.818181818,23,22,26,8,45,34
5,1,5,2,4,2,1,5,4,3,5,1,1,1,2,5,2,1,3,5,1,5,1,5,5,1,5,4,4,2,1,3,3,4,5,1,5,1,5,1,2,5,5,2,4,6,6,3,7,7,6,1,7,5,5,5,6,7,4,4,1,2,5,2,2,4,4,5,5,2,4,5,Female,Female,21,"Hispanic or Latino,Non-Hispanic White or Caucasian,Other (please identify)",29,3.75,4.727272727,3.636363636,22,22,24,15,44,39
1,2,5,3,3,1,5,5,3,4,3,5,3,1,3,3,3,4,4,4,1,1,5,3,3,1,4,3,4,1,1,2,4,5,5,3,5,1,5,1,2,5,5,5,6,6,6,2,4,5,3,7,7,7,6,2,5,7,7,6,3,3,4,4,5,4,3,3,4,1,2,4,Male,Male,19,Non-Hispanic White or Caucasian,44,3,3.818181818,2.818181818,26,23,23,14,49,37
3,5,5,1,5,1,2,5,2,1,3,4,1,1,1,3,1,1,5,4,1,4,5,5,2,1,5,5,4,1,3,1,2,3,5,2,5,1,5,1,1,3,4,1,4,6,6,1,5,5,6,1,6,3,4,2,5,5,3,6,5,5,4,4,5,5,5,3,4,4,4,2,Female,Female,20,Hispanic or Latino,16,2.833333333,4,2.727272727,21,18,19,10,39,29
5,2,5,1,4,2,1,1,5,2,5,2,2,2,1,5,5,2,2,5,1,5,1,5,1,1,5,5,2,2,2,4,2,4,5,2,5,2,5,1,2,3,5,1,7,6,7,5,6,7,6,5,7,7,6,5,7,6,6,6,3,3,3,3,4,3,3,2,4,2,5,2,Female,Female,19,Asian or Asian American,36,3.25,4.636363636,4,26,24,28,21,50,49
4,2,5,4,3,1,2,5,2,3,2,4,1,1,2,3,3,1,4,5,1,5,4,5,3,1,5,3,3,1,1,3,4,3,3,4,4,1,5,1,3,5,1,1,3,5,6,2,7,6,6,1,2,2,6,1,3,2,4,5,3,4,5,4,5,4,3,4,5,3,4,3,Female,Female,19,"Asian or Asian American,Hispanic or Latino",19,3.25,4,2.636363636,12,22,17,10,34,27
5,3,5,5,5,1,3,5,5,3,4,4,3,2,1,4,3,4,5,5,1,5,5,5,1,1,5,5,2,1,1,3,2,5,5,1,5,1,5,1,1,5,4,1,4,6,7,3,4,7,5,6,6,6,7,2,7,6,6,6,4,5,4,5,5,3,3,3,3,1,4,3,Female,Female,22,Asian or Asian American,143,3.083333333,4.636363636,3.636363636,22,23,27,16,45,43
5,4,5,5,5,1,2,4,5,2,5,5,3,4,1,5,1,4,5,5,3,4,4,5,1,1,5,5,3,3,5,4,2,5,5,1,5,1,5,1,3,5,5,1,7,6,7,3,6,7,5,2,6,7,5,2,7,7,5,4,5,5,3,3,4,5,1,4,3,2,4,5,Female,Female,21,Other (please identify),261,2.333333333,4.909090909,3.636363636,24,22,28,12,46,40
4,4,5,4,5,2,2,5,5,5,4,5,3,1,3,3,5,3,4,5,5,4,3,4,3,2,5,4,1,2,3,1,3,5,5,4,5,2,5,1,5,5,5,5,1,4,3,6,1,7,7,3,2,4,6,3,3,2,7,2,3,4,2,3,2,5,3,5,4,2,3,5,Female,Female,20,Asian or Asian American,68,2.916666667,4.272727273,4,7,18,17,19,25,36
5,3,5,3,4,3,3,5,1,1,3,4,2,1,3,4,1,2,5,5,5,2,5,3,4,2,3,4,5,2,3,3,3,4,4,4,4,2,4,2,4,4,4,2,5,4,6,3,7,5,4,2,5,5,5,2,5,5,6,3,4,4,4,4,4,5,3,4,5,3,3,5,Male,Male,21,Hispanic or Latino,84,2.833333333,3.818181818,3,18,22,21,11,40,32
5,3,5,2,5,1,2,3,1,5,2,5,2,3,1,4,1,1,4,5,3,5,3,5,2,1,4,4,1,5,5,5,5,5,3,3,5,1,5,1,3,5,5,5,2,2,3,4,7,5,1,4,7,3,4,3,7,5,7,3,5,5,4,2,5,5,2,2,4,3,2,4,Female,Female,21,Hispanic or Latino,186,2.083333333,4.363636364,3.454545455,17,20,18,12,37,30
4,3,5,2,4,1,2,4,4,2,3,3,2,2,4,2,1,4,5,5,2,3,3,1,3,2,3,4,4,1,3,2,1,4,5,2,4,2,5,1,2,4,2,1,2,6,6,2,4,7,3,1,5,5,6,2,6,5,6,4,2,4,4,4,5,3,4,5,4,1,5,5,Male,Male,18,Hispanic or Latino,26,3.5,3.545454545,2.909090909,16,22,24,8,38,32
5,1,5,1,5,2,1,2,4,2,4,1,4,1,2,4,1,1,4,5,1,5,1,5,1,1,5,3,1,3,1,5,4,5,5,2,5,1,5,1,2,5,5,2,3,7,7,5,7,7,3,4,6,6,4,6,6,6,3,6,2,2,4,4,2,2,4,4,5,2,4,2,Female,Female,22,Non-Hispanic White or Caucasian,204,4.083333333,4.818181818,3.636363636,21,21,26,18,42,44
5,2,5,2,5,1,2,3,2,4,4,5,1,1,1,5,1,1,3,5,1,5,1,5,1,1,5,5,3,2,2,5,4,1,5,1,5,1,5,1,3,5,1,5,7,7,7,1,6,6,1,5,7,7,6,1,7,6,7,7,5,4,4,4,4,3,2,5,5,3,5,3,Female,Female,20,Asian or Asian American,176,3.25,4.909090909,2.636363636,27,26,27,8,53,35
4,3,5,3,4,1,3,4,4,1,1,2,1,1,2,4,1,1,3,5,1,4,4,4,1,1,5,2,3,3,1,4,2,4,5,3,5,1,5,1,4,5,2,1,6,6,7,2,7,7,2,2,7,7,7,2,7,5,6,7,4,2,4,2,3,3,2,4,4,3,5,4,Male,Male,21,Non-Hispanic White or Caucasian,49,3.166666667,4.272727273,2.909090909,25,26,28,8,51,36
4,1,5,3,4,2,4,3,5,2,4,3,2,2,1,5,2,1,1,5,3,2,3,4,2,1,3,4,3,3,2,3,3,2,4,3,3,1,4,2,4,4,4,3,3,5,6,4,3,4,3,2,6,4,6,3,5,3,5,3,3,4,3,3,4,4,3,3,3,3,2,3,Male,Male,22,Asian or Asian American,153,2.666666667,4.090909091,2.909090909,15,19,19,12,34,31
5,1,5,1,4,3,1,2,4,2,1,3,1,1,1,5,4,1,1,5,1,5,1,5,1,1,4,5,1,5,1,5,3,4,4,3,5,1,5,1,1,5,5,2,7,2,7,3,7,6,3,2,7,7,7,4,7,1,7,7,3,3,4,3,3,4,3,4,4,2,5,3,Female,Female,20,Non-Hispanic White or Caucasian,44,3.416666667,4.363636364,4.181818182,22,23,27,12,45,39
5,2,5,5,5,4,4,1,5,4,5,3,1,4,1,5,1,1,3,5,1,4,4,5,1,1,5,3,2,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
